architecture,checkpoint_state,budget_tier,m,n_train,ridge_setting,ridge_value,target,test_nmse_median,test_nmse_mean,split_count,source_file
MPNN,dense-grid-TOP,TOP,1024,128,ridgeless,0.0,common,0.46204271671419983,0.47752815745351473,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,256,rho_0.0001,0.0001,common,0.2823991948031097,0.29242207413519206,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,256,rho_0.01,0.01,common,0.28538007634967044,0.29513217966361577,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,256,rho_0.1,0.1,common,0.30687735030241137,0.31579426613539646,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,256,rho_1e-06,1e-06,common,0.2823682818099005,0.2923941980816259,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,256,rho_1e-08,1e-08,common,0.2823679725552768,0.29239391923600927,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,256,ridgeless,0.0,common,0.28236796943148,0.2923939164193782,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,512,rho_0.0001,0.0001,common,0.19225030287859884,0.1991186238301448,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,512,rho_0.01,0.01,common,0.19340922618115491,0.20023647695903218,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,512,rho_0.1,0.1,common,0.20254987439445096,0.20992027072259561,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,512,rho_1e-06,1e-06,common,0.19223835617836205,0.19910747037355653,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,512,rho_1e-08,1e-08,common,0.19223823667266182,0.19910735884827577,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,512,ridgeless,0.0,common,0.19223823546552973,0.19910735772175875,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-CROSS,CROSS,1024,32,SELECTED,,common,0.5284157332909349,0.48910543819892194,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-CROSS,CROSS,1024,64,SELECTED,,common,0.2671075710290615,0.29255433251216256,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-CROSS,CROSS,1024,128,SELECTED,,common,0.12823938505269306,0.15848562022666426,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-CROSS,CROSS,1024,256,SELECTED,,common,0.06019065364995102,0.07026186994539038,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-CROSS,CROSS,1024,512,SELECTED,,common,0.03696585676009105,0.040886862341404456,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-CROSS,CROSS,1024,32,SELECTED,,common,0.1838403618525416,0.17822037148527542,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-CROSS,CROSS,1024,64,SELECTED,,common,0.06993485551557735,0.07966909457626895,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-CROSS,CROSS,1024,128,SELECTED,,common,0.03239582977953466,0.03785979629539553,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-CROSS,CROSS,1024,256,SELECTED,,common,0.013850716407385843,0.018969099017195727,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-CROSS,CROSS,1024,512,SELECTED,,common,0.006900705899784377,0.008455221492248682,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-CROSS,CROSS,1024,32,SELECTED,,common,0.054989683404336895,0.05887939548382187,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-CROSS,CROSS,1024,64,SELECTED,,common,0.012965462020258119,0.017929187849508792,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-CROSS,CROSS,1024,128,SELECTED,,common,0.007301063843286569,0.00818073476736857,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-CROSS,CROSS,1024,256,SELECTED,,common,0.005575132274131469,0.00575086203840238,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-CROSS,CROSS,1024,512,SELECTED,,common,0.004512892020613751,0.004534354992168055,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-CROSS,CROSS,1024,32,SELECTED,,common,0.9004259998710753,0.8767279073975613,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-CROSS,CROSS,1024,64,SELECTED,,common,0.7289465016960526,0.7049893193242531,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-CROSS,CROSS,1024,128,SELECTED,,common,0.4749876178106074,0.4745345966674968,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-CROSS,CROSS,1024,256,SELECTED,,common,0.29039803319347735,0.3022198744788678,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-CROSS,CROSS,1024,512,SELECTED,,common,0.21268505355924247,0.2299394509289606,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-FITX,FITX,1024,32,SELECTED,,common,0.5180233403830721,0.47792124738587144,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-FITX,FITX,1024,64,SELECTED,,common,0.27334487120185946,0.28821745899698403,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-FITX,FITX,1024,128,SELECTED,,common,0.140205223149816,0.1611090092066836,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-FITX,FITX,1024,256,SELECTED,,common,0.06564520052916667,0.07342776448068103,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-FITX,FITX,1024,512,SELECTED,,common,0.03751419838545487,0.04052784054391724,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-FITX,FITX,1024,32,SELECTED,,common,0.1661827526616716,0.16322032228511046,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-FITX,FITX,1024,64,SELECTED,,common,0.06421066328265651,0.0735842554743956,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-FITX,FITX,1024,128,SELECTED,,common,0.028033890335618886,0.035138192973572104,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-FITX,FITX,1024,256,SELECTED,,common,0.012471332816549843,0.017579358867987154,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-FITX,FITX,1024,512,SELECTED,,common,0.0053740469943015946,0.0076791851079372015,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-FITX,FITX,1024,32,SELECTED,,common,0.0627296482843302,0.0674227473841268,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-FITX,FITX,1024,64,SELECTED,,common,0.014937985667878158,0.02177748259694825,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-FITX,FITX,1024,128,SELECTED,,common,0.008448265312652307,0.009813749778317756,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-FITX,FITX,1024,256,SELECTED,,common,0.006027840271856773,0.006341886498431079,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-FITX,FITX,1024,512,SELECTED,,common,0.004938409350876432,0.004755266097551298,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-FITX,FITX,1024,32,SELECTED,,common,0.8756401603889765,0.8417246309832755,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-FITX,FITX,1024,64,SELECTED,,common,0.7016110735148331,0.6608745493186505,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-FITX,FITX,1024,128,SELECTED,,common,0.4237764775466273,0.43929912520915815,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-FITX,FITX,1024,256,SELECTED,,common,0.2579094054087372,0.2759821416348728,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-FITX,FITX,1024,512,SELECTED,,common,0.19851893894101136,0.2071620882815234,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,SELECTED,,common,0.5180233403830721,0.47792124738587144,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,SELECTED,,common,0.27334487120185946,0.28821745899698403,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,SELECTED,,common,0.140205223149816,0.1611090092066836,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,SELECTED,,common,0.06564520052916667,0.07342776448068103,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,SELECTED,,common,0.03751419838545487,0.04052784054391724,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,32,SELECTED,,common,0.3632273779306806,0.338854746013706,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,64,SELECTED,,common,0.1517387075005155,0.17182976890897786,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,128,SELECTED,,common,0.07117837504959232,0.08651590829262712,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,256,SELECTED,,common,0.020973310175100422,0.03715503372432839,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,512,SELECTED,,common,0.007533506922798588,0.01086001635781985,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,32,SELECTED,,common,0.06997715690032472,0.07755549893252735,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,64,SELECTED,,common,0.015804073155616265,0.02236511731696924,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,128,SELECTED,,common,0.008213464235970348,0.00923107719671257,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,256,SELECTED,,common,0.004853594747513968,0.005540486190704799,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,512,SELECTED,,common,0.003800524637933961,0.003923151000871322,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,SELECTED,,common,0.8771915327097815,0.8495718017715219,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,SELECTED,,common,0.6984797106425435,0.6688052164914575,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,SELECTED,,common,0.43757304378350026,0.45420560463708604,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,SELECTED,,common,0.2731855279070463,0.28573065837490086,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,SELECTED,,common,0.1947696647742879,0.20617981642500743,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,32,SELECTED,,common,0.5284157332909349,0.48910543819892194,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,64,SELECTED,,common,0.2671075710290615,0.29255433251216256,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,128,SELECTED,,common,0.12823938505269306,0.15848562022666426,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,256,SELECTED,,common,0.06019065364995102,0.07026186994539038,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,512,SELECTED,,common,0.03696585676009105,0.040886862341404456,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,32,SELECTED,,common,0.11626766351260459,0.12130334905043709,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,64,SELECTED,,common,0.034041853530061505,0.05139711310864736,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,128,SELECTED,,common,0.01825961523704332,0.026111041011974184,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,256,SELECTED,,common,0.01016663301193221,0.012883713825981394,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,512,SELECTED,,common,0.006479845808436006,0.007870218778101555,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,32,SELECTED,,common,0.054989683404336895,0.05887939548382187,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,64,SELECTED,,common,0.012965462020258119,0.017929187849508792,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,128,SELECTED,,common,0.007301063843286569,0.00818073476736857,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,256,SELECTED,,common,0.005575132274131469,0.00575086203840238,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,512,SELECTED,,common,0.004512892020613751,0.004534354992168055,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,32,SELECTED,,common,0.8816456443310311,0.8492334772215224,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,64,SELECTED,,common,0.6934640743573454,0.6660591777802665,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,128,SELECTED,,common,0.43819964074738676,0.4464214832834192,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,256,SELECTED,,common,0.2826067616035673,0.30126277069183205,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,512,SELECTED,,common,0.23166726318015035,0.24313650030235254,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,32,SELECTED,,common,0.5757518722957706,0.5415109037894836,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,64,SELECTED,,common,0.33935720343781417,0.3439455884848029,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,128,SELECTED,,common,0.1660496455170105,0.2056539878709883,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,256,SELECTED,,common,0.08826444921063659,0.10414535862469651,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,512,SELECTED,,common,0.03930255496311572,0.04625672211712763,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,32,SELECTED,,common,0.2541170331002765,0.270385018067007,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,64,SELECTED,,common,0.15734848043341138,0.14901718885762102,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,128,SELECTED,,common,0.06925528017808541,0.08094632607076135,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,256,SELECTED,,common,0.030502827227973733,0.03999499709838327,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,512,SELECTED,,common,0.009863289238205484,0.011088916858276341,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,32,SELECTED,,common,0.1686774621242894,0.16238252916742452,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,64,SELECTED,,common,0.049333942132880115,0.06395403372880926,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,128,SELECTED,,common,0.023193536969614962,0.027271360740318884,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,256,SELECTED,,common,0.006749558315577918,0.01235830762575801,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,512,SELECTED,,common,0.004147668437500491,0.004152886194193501,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,32,SELECTED,,common,0.8925645928493258,0.8596214652690863,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,64,SELECTED,,common,0.7416788474745437,0.6869778897508233,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,128,SELECTED,,common,0.46204271671419983,0.47752815745351473,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,256,SELECTED,,common,0.28236796943148,0.2932163927594853,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,512,SELECTED,,common,0.19223823546552973,0.1991291429057651,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
